Rating,Location,Title,Reviews
40,PeriyarTigerReserve,"The Tiger and Elephant Resere, the forest and the Lake - Really Great","Periyar Wildlife Sanctuary at Thekkady is worth visiting from the starting point - the drive through the forest, trekking and elephant ride inside the forest, boating through the Periyar lake and the scenic beauty... The authorities are strict regarding the trekking and elephant ride and also about the boating through the lake. They will explain to us about few previous accidents and it is better for us to go by their guidance mainly because of the safety factor. We could see many animals during trekking, elephant ride and boating and the trip was really enjoyable."
50,PeriyarTigerReserve,Excellent wildlife In periyar,"Periyar Tiger Reserve, Thekkady, is an example of nature’s bounty with great scenic charm, rich bio diversity and providing veritable visitor satisfaction.  One hour by boat tour is very calm, serene, and peaceful. I was able to enjoy all the green shades in the park. Also I saw deers, a buffalo, and some colorful birds. The boat tour is one hour. It is better to enjoy this tour if it is not raining. There is wonderful views inside the forest and along side lake. Walking to the boat ticket station is majestic full of old trees and different vegetation. Landscape is very nice. In summer time, you can see wild animals which will come to drink water."
40,PeriyarTigerReserve,A Day in Periyar,"We were staying in Thekkady n started our journey at 6 am to periyar. Enjoyed the scenic ghat section in an open Jeep. Crossed thru tea, coffee estates, water crossing n finally reached the destination.  The package tour started with Breakfast.it was a nice breakfast at this altitude. Then view point visit with little trekking, boating and lunch done in random order to adjust with rain/fog.  Its recommended trip in Thekkady trip."
50,PeriyarTigerReserve,Beautiful boat scenic view,"One hour by boat is very calm, serene, and peaceful. It was not raining that day almost 11 am when I started. I was able to enjoy all the green shades in the park. Also I saw deers, a buffalo, and some colorful birds. The boat tour is one hour. It is better to enjoy this tour if it is not raining. Walking to the boat ticket station is majestic full of old trees and different vegetation. Landscape is very nice."
40,PeriyarTigerReserve,Tranquility and amazing landscape,"We took the early morning boat trip which was a lovely experience. Tranquility and amazing landscape. We were not very lucky with animal sitings but saw birds, bison, wild boar and a turttle."
50,PeriyarTigerReserve,Best place to enjoy the nature,"The place is best for its scenic beauty. Good place to roam with friends and family. Book your boat tickets online, or you may face a long queue. In summer time, you can see wild animals which will come to drink water."
50,PeriyarTigerReserve,awesome river,"we enjoyed lot in Boat ride. breeze is awesome. We saw many animals like elephant, deers & variety of birds. Boat ride is more than one hour. only thing is we have to wait longer period for boat ride..other than it was nice experience."
50,PeriyarTigerReserve,Great place for a weekend trip.,The place was cool and relaxing. Forest and lake. Don't miss the boat ride. They provide Elephant safari and forest trekking.
50,PeriyarTigerReserve,Beautiful example of preserving nature in Kerala,"Kerala is a beautiful state and its sad to see the devastation the lack of proper waste disposal and plastics have on nature in the state. However, at the reserve there is nothing but peace, calm and the beautiful nature that surrounds you. A great example of truly what can be done, if sufficient resource is poured into upkeep of our nature. There are toilet and seating facilities at the boat house jetty. Facilities were clean despite the rain. We then went on the boat trip around the lake and despite the rain saw Indian bisons, gaurs, sambhar deers, snake birds and hornbills. Beautiful! We had an excellent guide in our boat personnel and heard wonderful stories of tigers, elephants and leopards. Beautiful!"
30,PeriyarTigerReserve,Sighting wild life only with luck,"We , a family of four went for half day Bamboo rafting , which actually more of trekking into so called reserve forest 5 km each way . They charge 2000Rs per head . Considering a team of 5 locals including a guard accompany the touring party , the price may be justified. Those guys tell some stories about a tiger passed by leaving foot prints and scratch marks they left on trees etc . Considering that the route is pretty close to human habitat , it is very unlikely any real wild animals cross this route! They concluded that we were not lucky on that day and hence could not get to see elephants or any other animal!  They warned us on leaches and gave some special socks covering legs below knees and asked us to tuck pants into socks . They also dust the shoes with some powder to protect from leaches! Inspite of all these precautions, my wife got one of them on her stomach till the time we came to our hotel! The leach swelled into big size indicating the blood it sucked till then and fell on ground on its own! That is the only real threat I believe in this sanctuary as far as the tours they conduct  Leaving apart wild life, it is a good trekking experience if one can walk 10km. The package includes a lunch pack which is some bakery stuff with a fruit and a fruity kind of a drink .  There is a 30min boating which is bamboo rafting in the Periyar lake ! There a few unusual birds we could see and apart from that wonderful views inside the forest and along side lake ! Sounds by birds amidst absence of traffic is also a great experience!  Good for folks fit and interested in trekking without any expectations on sighting wild animals !"
